AthleteID,EventID,MedalID
562,575,2
18407,575,1
19406,575,2
50888,575,2
54608,575,1
75669,575,2
89960,575,2
112774,575,1
144182,575,1
26699,1430,0
121308,1430,1
129514,1430,2
26714,4056,0
29327,4056,0
46461,4056,0
52028,4056,1
54603,4056,0
65023,4056,0
80947,4056,2
83529,4056,2
96053,4056,1
147872,4056,0
57386,4056,1
66446,4056,1
132451,4056,1
154697,4056,1
81026,4056,2
81077,4056,2
141450,4056,2
154396,4056,2
26714,2385,0
46461,2385,1
66446,2385,2
26719,2324,0
122852,2324,1
74896,2324,2
26725,5025,0
109438,5025,1
143242,5025,2
26772,2730,0
49482,2730,1
141863,2730,2
26801,2167,0
99770,2167,1
123532,2167,2
26884,1274,0
27887,1274,0
111146,1274,0
152717,1274,0
1328,1274,1
32732,1274,1
80154,1274,1
112766,1274,1
7993,1274,2
56724,1274,2
151772,1274,2
152562,1274,2
26889,497,0
65436,497,1
141412,497,2
26898,3324,0
47679,3324,0
5850,3324,1
62427,3324,1
131720,3324,1
26911,4327,0
112936,4327,0
122891,4327,1
123319,4327,1
11152,4327,2
127916,4327,2
26920,2369,0
3482,2369,1
32808,2369,2
26935,1120,0
72005,1120,0
110168,1120,1
136157,1120,1
133812,1120,2
152650,1120,2
26952,3397,0
51379,3397,1
64718,3397,2
26987,1421,0
50437,1421,0
90667,1421,0
141358,1421,0
63101,1421,1
71555,1421,1
93841,1421,1
96961,1421,1
15074,1421,2
19396,1421,2
86896,1421,2
90811,1421,2
26993,574,0
46782,574,2
90172,574,1
26995,5030,0
65294,5030,1
120059,5030,1
113394,5030,2
26995,5031,0
34524,5031,1
34526,5031,0
65294,5031,1
85809,5031,2
120059,5031,1
150469,5031,1
113394,5031,2
27023,372,0
3393,372,1
101121,372,2
27024,2311,0
61990,2311,1
3394,2311,2
27054,4336,0
132971,4336,0
20397,4336,1
123914,4336,1
11271,4336,2
143250,4336,2
27067,3719,0
58876,3719,0
47525,3719,1
142974,3719,1
59524,3719,2
154336,3719,2
27072,4754,0
149641,4754,1
104830,4754,2
27103,496,0
54580,496,1
33998,496,2
27220,328,1
115006,328,2
117489,328,0
27258,2929,0
43016,2929,0
100020,2929,0
114839,2929,0
131116,2929,0
140370,2929,0
152471,2929,0
4779,2929,1
12510,2929,1
54043,2929,1
65922,2929,1
75763,2929,1
121096,2929,1
151500,2929,1
15093,2929,2
34889,2929,2
41597,2929,2
50511,2929,2
92517,2929,2
92756,2929,2
111687,2929,2
27309,3132,0
97733,3132,1
144840,3132,1
66442,3132,2
27429,686,0
29507,686,0
32346,686,0
64122,686,0
69714,686,0
71886,686,0
75047,686,0
98641,686,0
114872,686,0
130653,686,0
130777,686,0
157933,686,0
11607,686,1
13435,686,1
32816,686,1
65665,686,1
83079,686,1
93522,686,1
98117,686,1
122638,686,1
138485,686,1
140930,686,1
155312,686,1
157499,686,1
15358,686,2
18504,686,2
32390,686,2
46741,686,2
47672,686,2
88739,686,2
91890,686,2
121760,686,2
131923,686,2
136903,686,2
146895,686,2
148103,686,2
27532,4356,0
16513,4356,1
88990,4356,2
27537,3148,0
68572,3148,0
48001,3148,1
111652,3148,1
5279,3148,2
34824,3148,2
27538,4704,0
68573,4704,0
16202,4704,1
139928,4704,1
33011,4704,2
134653,4704,2
27539,4601,0
90618,4601,0
42358,4601,1
83480,4601,1
51518,4601,2
153931,4601,2
27559,3176,0
121019,3176,0
70694,3176,1
96472,3176,1
53356,3176,2
75182,3176,2
27647,1605,0
27792,1605,2
86609,1605,1
27647,4159,1
30716,4159,2
56185,4159,0
27648,1606,0
27793,1606,2
57742,1606,1
27648,1764,1
80087,1764,2
133985,1764,0
27648,4030,1
27793,4030,2
117512,4030,0
27648,1765,2
32050,1765,0
55451,1765,0
74994,1765,0
80087,1765,1
116470,1765,1
125074,1765,1
125675,1765,0
146011,1765,0
147051,1765,0
20822,1765,1
93451,1765,1
131068,1765,2
65711,1765,2
102366,1765,2
129161,1765,2
141734,1765,2
27648,1766,2
45228,1766,0
65279,1766,0
80087,1766,0
116470,1766,0
125039,1766,0
126438,1766,0
132208,1766,2
151946,1766,0
57742,1766,2
106376,1766,1
136078,1766,1
154365,1766,1
157376,1766,1
157587,1766,1
17479,1766,2
65711,1766,2
85632,1766,2
114415,1766,2
141734,1766,2
27670,1188,0
28166,1188,0
42116,1188,0
57294,1188,0
134783,1188,0
7085,1188,1
32985,1188,1
92456,1188,1
119540,1188,1
144787,1188,1
26282,1188,2
27690,1188,2
54254,1188,2
119232,1188,2
121056,1188,2
27708,3867,0
16918,3867,1
64912,3867,2
27708,1644,0
63686,1644,0
65284,1644,0
88805,1644,0
57041,1644,1
64912,1644,1
122567,1644,1
151840,1644,1
47986,1644,2
49381,1644,2
49671,1644,2
50538,1644,2
78779,1644,2
27751,2293,1
148784,2293,0
83871,2293,2
27751,2365,2
155116,2365,0
80526,2365,1
27755,3501,0
99547,3501,1
12909,3501,2
27768,1397,0
97871,1397,1
90854,1397,2
27777,2475,0
107699,2475,0
113707,2475,1
156529,2475,1
110000,2475,2
152086,2475,2
27780,4210,0
73834,4210,1
49817,4210,2
27792,1024,0
19767,1024,1
98545,1024,1
72843,1024,2
27793,2692,0
57742,2692,2
98546,2692,1
27793,2955,2
117512,2955,0
57762,2955,1
27836,3316,0
94414,3316,0
88910,3316,1
111027,3316,1
118697,3316,2
127654,3316,2
27836,4870,2
121763,4870,0
112957,4870,1
27877,4859,0
105494,4859,1
138560,4859,2
27886,281,0
43132,281,0
111145,281,0
116398,281,0
34477,281,1
54033,281,1
134489,281,1
134496,281,1
21372,281,2
32008,281,2
94778,281,2
96088,281,2
27898,3353,0
78371,3353,0
95937,3353,0
120598,3353,0
19095,3353,2
36518,3353,1
78680,3353,1
78730,3353,1
79603,3353,1
51888,3353,2
120907,3353,2
126079,3353,2
27920,1222,0
82035,1222,1
92527,1222,2
27960,3293,0
43625,3293,2
121355,3293,1
27960,524,0
43625,524,0
43631,524,0
47579,524,0
79524,524,0
86859,524,2
95944,524,0
519,524,1
98018,524,1
98019,524,1
118524,524,1
121355,524,2
17666,524,2
71860,524,2
119988,524,2
128476,524,2
129490,524,2
27960,4122,2
43625,4122,0
79524,4122,1
27973,3929,0
86093,3929,1
109051,3929,0
110139,3929,1
116055,3929,2
152243,3929,2
27975,4291,0
55339,4291,2
141663,4291,0
77571,4291,1
115338,4291,1
125515,4291,2
27975,4290,1
55339,4290,0
116057,4290,1
10807,4290,2
27979,128,0
39576,128,0
39580,128,0
58667,128,0
85878,128,0
90874,128,0
99920,128,0
133851,128,0
143561,128,0
10278,128,1
37243,128,1
39597,128,1
55470,128,1
97084,128,1
107646,128,1
112468,128,1
140378,128,1
152824,128,1
15734,128,2
25607,128,2
29986,128,2
60493,128,2
63420,128,2
83934,128,2
108788,128,2
135693,128,2
139430,128,2
27981,641,0
114424,641,2
16096,641,1
27996,1837,0
46262,1837,1
152747,1837,2
28080,3471,0
78498,3471,0
90905,3471,0
6403,3471,1
112891,3471,1
114715,3471,1
60262,3471,2
60266,3471,2
151022,3471,2
28105,444,0
96911,444,1
123838,444,1
45844,444,2
28136,3287,0
88760,3287,0
88999,3287,0
16358,3287,1
16728,3287,1
43213,3287,1
48254,3287,2
83491,3287,2
134911,3287,2
28160,100,0
53144,100,0
53791,100,0
71629,100,2
74666,100,0
80734,100,0
96331,100,0
111051,100,2
140335,100,2
149786,100,0
59693,100,2
75143,100,1
121118,100,1
132777,100,1
139708,100,1
151402,100,2
54481,100,2
94046,100,2
150718,100,2
28161,2429,0
45422,2429,0
53862,2429,0
71258,2429,1
74667,2429,0
80735,2429,0
108433,2429,0
110387,2429,0
149787,2429,0
96059,2429,1
103474,2429,1
154638,2429,1
26750,2429,2
35653,2429,2
75144,2429,2
91239,2429,2
121119,2429,2
28161,4092,1
41336,4092,0
53145,4092,1
80735,4092,1
99460,4092,0
110387,4092,1
125502,4092,0
142112,4092,0
145375,4092,2
149787,4092,1
36610,4092,1
153742,4092,1
68701,4092,2
146921,4092,2
156734,4092,2
158382,4092,2
28161,2428,2
110387,2428,0
127093,2428,1
28162,2430,0
45423,2430,0
50608,2430,0
53863,2430,0
71259,2430,1
80736,2430,0
108434,2430,0
110388,2430,0
150930,2430,0
44386,2430,1
78306,2430,2
94229,2430,1
124036,2430,1
134696,2430,2
135921,2430,2
138550,2430,2
32177,2430,2
111053,2430,2
117727,2430,2
133122,2430,2
28192,3390,0
28884,3390,0
91653,3390,0
135229,3390,0
29795,3390,1
39937,3390,1
89489,3390,1
120866,3390,1
6113,3390,2
43197,3390,2
107415,3390,2
126270,3390,2
28215,1039,0
40963,1039,1
95052,1039,1
149674,1039,2
28227,4413,0
86659,4413,0
14121,4413,1
131362,4413,1
126219,4413,2
138649,4413,2
28255,422,0
117390,422,1
130204,422,2
28298,668,0
149952,668,1
74078,668,2
28316,1592,0
35866,1592,1
134847,1592,2
28415,3328,0
67955,3328,1
102866,3328,2
28429,371,0
28478,371,0
40245,371,0
47038,371,0
58651,371,0
68691,371,0
73096,371,0
94931,371,0
123857,371,0
135684,371,0
137284,371,0
19959,371,1
31737,371,1
57746,371,1
75010,371,1
77327,371,1
131406,371,1
135271,371,1
141510,371,1
146193,371,1
146926,371,1
2797,371,2
9053,371,2
22215,371,2
29061,371,2
31263,371,2
31266,371,2
32095,371,2
47381,371,2
88014,371,2
106362,371,2
129263,371,2
28468,2323,0
99689,2323,1
134881,2323,2
28484,1315,0
147177,1315,1
158229,1315,2
28496,1693,0
40627,1693,0
74267,1693,0
137016,1693,0
69640,1693,1
112228,1693,1
112538,1693,1
140836,1693,1
33750,1693,2
56367,1693,2
74797,1693,2
150896,1693,2
28510,309,0
155775,309,1
138040,309,2
28578,3942,0
40946,3942,2
47767,3942,0
85152,3942,0
132065,3942,0
140236,3942,2
8588,3942,1
19502,3942,1
28225,3942,1
45008,3942,1
57884,3942,1
117750,3942,1
138866,3942,1
152194,3942,1
9364,3942,2
41890,3942,2
28621,4443,1
92757,4443,0
91369,4443,2
28673,1155,0
54654,1155,0
78196,1155,0
85758,1155,0
65225,1155,1
114804,1155,1
126472,1155,1
151971,1155,1
9806,1155,2
73077,1155,2
73545,1155,2
105550,1155,2
28687,1003,0
71529,1003,2
28719,4877,0
37304,4877,0
37379,4877,0
37382,4877,0
59969,4877,0
95471,4877,0
110385,4877,0
124430,4877,0
131451,4877,0
153653,4877,0
20266,4877,1
21526,4877,1
43636,4877,1
60173,4877,1
65306,4877,1
77733,4877,1
90774,4877,2
100092,4877,2
103727,4877,1
113432,4877,1
115052,4877,1
150901,4877,1
20270,4877,2
77147,4877,2
89775,4877,2
90778,4877,2
112922,4877,2
126842,4877,2
134566,4877,2
134567,4877,2
28828,2023,0
50599,2023,0
89640,2023,0
99019,2023,2
109705,2023,2
151241,2023,2
152255,2023,2
92795,2023,1
28830,5049,0
140537,5049,1
55602,5049,2
28844,2801,0
54628,2801,2
47568,2801,1
28849,2983,0
49798,2983,2
28861,4351,0
82507,4351,2
109217,4351,0
60724,4351,1
87704,4351,1
138743,4351,2
28884,3388,0
89181,3388,1
135420,3388,2
28884,3389,0
89181,3389,1
135420,3389,2
28886,2673,0
105686,2673,2
4226,2673,1
28986,413,0
98021,413,1
128856,413,2
29007,2518,0
34925,2518,0
42097,2518,2
72114,2518,0
92398,2518,0
101768,2518,2
112753,2518,2
4662,2518,1
52824,2518,1
103956,2518,1
120085,2518,1
15738,2518,2
29031,347,0
49896,347,0
130669,347,0
15334,347,1
89001,347,1
140510,347,1
157030,347,2
133688,347,2
136467,347,2
29152,1492,0
33090,1492,1
127822,1492,2
29153,4199,0
74779,4199,1
37563,4199,2
29269,423,0
17236,423,1
19801,423,2
29285,4460,0
48475,4460,0
66234,4460,0
74307,4460,0
153838,4460,0
12750,4460,1
85595,4460,1
101401,4460,1
117167,4460,1
138008,4460,1
32687,4460,2
73825,4460,2
114207,4460,2
119652,4460,2
133570,4460,2
29327,2388,1
80947,2388,0
147872,2388,0
29332,2343,0
127528,2343,1
154451,2343,2
29333,1714,0
120721,1714,1
62013,1714,2
29355,2597,0
84285,2597,0
84308,2597,0
21725,2597,1
51428,2597,1
149237,2597,1
31969,2597,2
100538,2597,2
147678,2597,2
29387,2822,0
133055,2822,1
113313,2822,2
29458,1071,0
34739,1071,0
72724,1071,0
75793,1071,0
89090,1071,0
98596,1071,0
116125,1071,0
116130,1071,0
137951,1071,0
143277,1071,0
143650,1071,0
147369,1071,0
148319,1071,0
1302,1071,1
1320,1071,1
18280,1071,1
31034,1071,1
46582,1071,1
58981,1071,1
72546,1071,1
72627,1071,1
121965,1071,1
126875,1071,1
131261,1071,1
131572,1071,1
132837,1071,1
12084,1071,2
13337,1071,2
19454,1071,2
28262,1071,2
30265,1071,2
81858,1071,2
90315,1071,2
94050,1071,2
101712,1071,2
118576,1071,2
119202,1071,2
150724,1071,2
29464,1657,0
138009,1657,1
119632,1657,2
29480,3510,0
61563,3510,1
144404,3510,2
29501,685,0
119326,685,0
38424,685,1
117483,685,1
39815,685,2
87286,685,2
29643,3037,0
60704,3037,0
74407,3037,1
126115,3037,1
130759,3037,2
138925,3037,2
29644,2183,0
136251,2183,0
13349,2183,1
46667,2183,1
13894,2183,2
50084,2183,2
29645,4499,0
136252,4499,0
13350,4499,1
46668,4499,1
45514,4499,2
154074,4499,2
29659,2215,0
152236,2215,1
111795,2215,2
29714,1950,0
18409,1950,1
129170,1950,2
29760,2923,1
72539,2923,0
81809,2923,2
29760,3265,2
90273,3265,0
128165,3265,1
29789,951,0
116068,951,1
44891,951,2
29789,5063,0
44891,5063,2
149594,5063,1
29789,954,0
49396,954,0
53707,954,0
120825,954,0
39559,954,1
104645,954,1
117203,954,1
126064,954,1
48561,954,2
53511,954,2
140317,954,2
143631,954,2
29789,5061,1
148920,5061,0
78790,5061,2
29789,5062,2
148920,5062,0
78790,5062,1
29790,2035,0
148921,2035,2
55305,2035,1
29791,2930,0
65922,2930,1
148922,2930,2
29791,2868,1
32785,2868,0
43134,2868,0
114839,2868,0
138874,2868,0
49397,2868,1
55363,2868,1
117515,2868,1
97351,2868,2
148922,2868,2
148959,2868,2
156197,2868,2
29808,820,0
143135,820,1
128730,820,2
29868,4303,0
113063,4303,1
152461,4303,2
30001,409,0
155020,409,1
75494,409,2
30001,1921,0
10289,1921,1
151814,1921,2
30002,885,0
28985,885,1
19449,885,2
30002,3881,0
121765,3881,1
98705,3881,2
30071,1310,1
122634,1310,0
110319,1310,2
30094,1683,0
36921,1683,1
9979,1683,2
30159,3254,0
101897,3254,1
123168,3254,2
30166,3437,0
105216,3437,1
53099,3437,2
30184,1066,0
71587,1066,1
46529,1066,2
30220,2626,0
111752,2626,0
134635,2626,0
150680,2626,0
38870,2626,1
57910,2626,1
58010,2626,2
105379,2626,1
139456,2626,1
25600,2626,2
113561,2626,2
133649,2626,2
30245,2181,0
107687,2181,0
81173,2181,1
99035,2181,1
105923,2181,2
105925,2181,2
30271,4050,0
71490,4050,1
133725,4050,2
30275,1445,0
139294,1445,1
16232,1445,2
30318,3735,0
29097,3735,1
152253,3735,2
30336,3235,0
28646,3235,1
132558,3235,2
30337,1886,0
59078,1886,1
28877,1886,2
30337,1042,0
30378,1042,0
155296,1042,0
155680,1042,0
45982,1042,1
68863,1042,1
132866,1042,1
150986,1042,1
66414,1042,2
67939,1042,2
70729,1042,2
117091,1042,2
30359,2321,0
23442,2321,1
124854,2321,2
30360,2915,0
126779,2915,1
17045,2915,2
30363,3509,0
43277,3509,0
53143,3509,0
103879,3509,0
112545,3509,2
125896,3509,0
143201,3509,0
84052,3509,1
111099,3509,1
142624,3509,1
157767,3509,1
157769,3509,1
110990,3509,2
113289,3509,2
114289,3509,2
144464,3509,2
155171,3509,2
30363,52,0
51056,52,0
53143,52,0
54280,52,0
55995,52,0
81941,52,0
106436,52,2
112545,52,2
120479,52,0
126119,52,0
33112,52,1
52702,52,1
71628,52,1
75666,52,2
93414,52,1
119320,52,1
62063,52,2
83338,52,2
126742,52,2
155171,52,2
30378,1154,0
132869,1154,1
67939,1154,2
30384,1115,0
52903,1115,0
142459,1115,0
20453,1115,1
42632,1115,1
68873,1115,1
1153,1115,2
49994,1115,2
126903,1115,2
30390,1377,0
29335,1377,1
12525,1377,2
30390,1868,2
84338,1868,0
39587,1868,1
30397,1353,0
121152,1353,1
131983,1353,1
28907,1353,2
30408,3714,0
90414,3714,1
63472,3714,2
30439,235,0
155289,235,0
9926,235,1
74329,235,1
137507,235,2
137849,235,2
30440,204,0
155290,204,0
54133,204,1
136401,204,1
44336,204,2
91964,204,2
30440,205,0
50942,205,0
61610,205,0
69287,205,0
76218,205,0
105363,205,0
119673,205,0
128440,205,0
155290,205,0
51267,205,1
59535,205,1
64288,205,1
64291,205,1
82278,205,1
84394,205,1
136052,205,1
150217,205,1
157291,205,1
20144,205,2
27301,205,2
44336,205,2
56154,205,2
83222,205,2
91964,205,2
119077,205,2
140791,205,2
30441,206,0
50943,206,0
61611,206,0
69288,206,0
73433,206,0
107633,206,0
119674,206,0
128340,206,0
140657,206,0
10046,206,1
20145,206,1
21383,206,1
28041,206,1
44337,206,1
56155,206,1
59536,206,2
71401,206,1
82279,206,2
112372,206,1
23316,206,2
23912,206,2
64289,206,2
64292,206,2
84395,206,2
136064,206,2
154070,206,2
30502,3289,0
38131,3289,0
46456,3289,0
125484,3289,1
125682,3289,1
153094,3289,1
65411,3289,2
79565,3289,2
120634,3289,2
30542,4145,0
32369,4145,0
108985,4145,0
110022,4145,0
148439,4145,0
13797,4145,1
18032,4145,1
35622,4145,1
63041,4145,1
104548,4145,1
16135,4145,2
18846,4145,2
52495,4145,2
92563,4145,2
126100,4145,2
30575,5069,0
148189,5069,0
30620,1173,0
25781,1173,1
52227,1173,2
30715,370,0
141733,370,1
3717,370,2
30715,2464,0
140132,2464,1
141733,2464,1
3717,2464,2
30715,4685,0
141733,4685,1
95682,4685,2
30715,2465,2
110405,2465,0
127851,2465,0
138468,2465,0
140132,2465,0
141733,2465,0
145645,2465,0
3717,2465,1
64841,2465,1
66836,2465,1
81408,2465,1
130300,2465,1
136446,2465,1
50989,2465,2
56064,2465,2
145774,2465,2
146010,2465,2
30716,1712,0
80086,1712,1
92435,1712,2
30716,4686,1
63555,4686,2
140026,4686,0
30731,239,0
34293,239,2
89074,239,1
30837,899,0
30864,4054,0
103633,4054,0
124603,4054,0
21032,4054,1
40810,4054,1
110569,4054,1
9199,4054,2
95117,4054,2
112013,4054,2
30953,5076,0
121557,5076,1
125198,5076,2
31064,3126,0
105878,3126,0
145552,3126,0
5440,3126,1
142428,3126,1
149001,3126,1
64657,3126,2
104462,3126,2
114659,3126,2
31064,3125,2
105878,3125,0
99945,3125,1
31082,4632,0
42350,4632,1
139803,4632,2
31083,5042,0
33833,5042,2
145210,5042,1
31083,4936,0
33165,4936,0
33833,4936,0
94647,4936,0
25979,4936,1
27902,4936,1
31333,4936,1
78691,4936,1
32877,4936,2
36104,4936,2
100106,4936,2
126717,4936,2
31104,3463,0
58425,3463,1
98710,3463,1
120863,3463,2
31284,3264,0
33927,3264,0
91885,3264,0
158210,3264,0
29330,3264,1
57749,3264,1
122196,3264,1
145341,3264,1
77460,3264,2
78631,3264,2
133557,3264,2
137434,3264,2
31438,660,0
99660,660,1
128805,660,1
11275,660,2
31447,2024,0
31447,2024,2
31448,2024,0
31448,2024,2
31449,2024,0
31449,2024,2
99019,2024,0
109705,2024,0
151241,2024,0
152255,2024,0
2802,2024,1
2802,2024,2
10341,2024,1
10342,2024,1
35963,2024,1
36665,2024,1
36665,2024,2
59782,2024,1
59782,2024,2
87035,2024,1
148023,2024,1
148023,2024,2
31464,3872,0
47891,3872,1
153654,3872,2
31501,338,0
107604,338,1
151891,338,2
31635,4360,0
115631,4360,1
41969,4360,2
31818,1610,0
134236,1610,1
57455,1610,2
31829,2624,0
32229,2624,0
32921,2624,0
36183,2624,0
89837,2624,0
102768,2624,1
105747,2624,0
117875,2624,0
151276,2624,1
7140,2624,1
58675,2624,1
78192,2624,1
94005,2624,1
101717,2624,1
125734,2624,1
148787,2624,1
14438,2624,2
14442,2624,2
26007,2624,2
30828,2624,2
33113,2624,2
36525,2624,2
42378,2624,2
44902,2624,2
111690,2624,2
139904,2624,2
147473,2624,2
31844,1922,0
81941,1922,2
150505,1922,1
31847,3651,0
10285,3651,1
27082,3651,2
31886,2537,0
3883,2537,1
16134,2537,1
139837,2537,2
31887,4500,0
36546,4500,1
158380,4500,2
31898,4933,0
31900,4933,0
22119,4933,1
89314,4933,1
87602,4933,2
129317,4933,2
31900,3969,0
47115,3969,2
157003,3969,1
31900,3970,0
47115,3970,0
22119,3970,2
156998,3970,1
157003,3970,1
8696,3970,2
31901,4271,0
80048,4271,0
90654,4271,2
153762,4271,2
130638,4271,1
157001,4271,1
31901,2018,1
143507,2018,0
153762,2018,0
2783,2018,1
67699,2018,2
75700,2018,2
31919,176,0
44292,176,0
44631,176,0
53731,176,0
54939,176,0
73398,176,0
97151,176,0
114700,176,0
135061,176,0
151192,176,0
151595,176,0
151598,176,0
151609,176,0
153275,176,0
156961,176,0
156963,176,0
19441,176,1
19948,176,1
21869,176,1
25499,176,1
31728,176,1
31794,176,1
36770,176,1
42888,176,1
48606,176,1
49854,176,1
68003,176,1
72022,176,1
102826,176,1
104453,176,1
136698,176,1
143539,176,1
7600,176,2
8363,176,2
8618,176,2
31371,176,2
31666,176,2
31702,176,2
39648,176,2
57852,176,2
63741,176,2
65146,176,2
68655,176,2
134679,176,2
145437,176,2
145560,176,2
147385,176,2
147479,176,2
151785,176,2
31931,527,0
33546,527,1
102800,527,2
31933,430,0
33548,430,1
24188,430,2
31936,307,0
14293,307,1
15412,307,2
31937,2196,0
35484,2196,1
123696,2196,2
31951,3466,0
129878,3466,1
136301,3466,1
27322,3466,2
31959,2533,0
150808,2533,2
50457,2533,1
31966,3836,0
7933,3836,1
120082,3836,2
32191,3967,0
77385,3967,1
117725,3967,2
32194,5084,0
77806,5084,2
32200,4167,0
80648,4167,1
91794,4167,2
32276,2426,0
41198,2426,0
47906,2426,0
52146,2426,0
56712,2426,0
95222,2426,0
101382,2426,0
102621,2426,0
123136,2426,0
126162,2426,0
126168,2426,0
153494,2426,0
5366,2426,1
15700,2426,1
36337,2426,1
62087,2426,1
62775,2426,1
63574,2426,1
87163,2426,1
87632,2426,1
102924,2426,1
103328,2426,1
134945,2426,1
149471,2426,1
10058,2426,2
19267,2426,2
24305,2426,2
44983,2426,2
46106,2426,2
87304,2426,2
92666,2426,2
113140,2426,2
114911,2426,2
117907,2426,2
119687,2426,2
132263,2426,2
32281,815,2
86773,815,1
107852,815,0
32282,653,0
52535,653,1
63464,653,2
32282,654,0
86774,654,0
87580,654,0
107853,654,0
108541,654,0
121755,654,0
24127,654,1
24148,654,1
52535,654,1
73697,654,1
107935,654,1
3105,654,2
54480,654,2
58884,654,2
59098,654,2
63464,654,2
108581,654,2
32323,3829,0
31402,3829,1
121390,3829,1
103590,3829,2
32430,2612,0
47046,2612,0
58841,2612,0
67537,2612,0
74107,2612,0
91773,2612,0
20414,2612,1
20420,2612,1
24369,2612,1
41388,2612,1
116083,2612,1
76140,2612,2
102821,2612,2
107971,2612,2
110593,2612,2
156193,2612,2
158165,2612,2
32434,1076,0
80631,1076,2
29233,1076,1
32444,1850,0
56179,1850,0
80050,1850,0
117474,1850,0
125335,1850,2
133197,1850,0
72768,1850,1
117315,1850,1
128564,1850,1
140585,1850,1
143756,1850,1
16025,1850,2
42087,1850,2
47171,1850,2
114177,1850,2
32450,1285,0
36028,1285,2
55842,1285,1
32524,4018,0
35342,4018,0
74295,4018,0
138522,4018,0
32376,4018,1
66657,4018,1
72452,4018,1
88051,4018,1
9025,4018,2
104348,4018,2
117693,4018,2
139832,4018,2
32529,2583,0
158367,2583,1
121927,2583,2
32530,5012,0
132645,5012,1
157033,5012,2
32554,4236,0
10456,4236,1
91205,4236,2
32611,2073,0
74717,2073,0
110904,2073,0
147726,2073,1
157994,2073,0
17171,2073,1
87192,2073,1
110185,2073,2
129464,2073,1
110180,2073,2
110210,2073,2
110213,2073,2
32614,857,0
89012,857,0
126694,857,0
149554,857,0
43818,857,1
62413,857,2
77683,857,1
90673,857,1
116140,857,1
121408,857,1
53024,857,2
82814,857,2
112158,857,2
125361,857,2
32648,1132,0
115142,1132,1
135803,1132,2
32653,1499,0
49558,1499,1
24701,1499,2
32656,1879,0
114348,1879,2
60365,1879,1
80768,1879,1
32656,2582,0
114348,2582,0
58402,2582,1
60365,2582,1
80768,2582,1
155889,2582,1
23971,2582,2
45481,2582,2
32657,2115,0
114349,2115,1
23818,2115,2
32657,1278,0
114349,1278,0
106946,1278,1
155847,1278,1
82313,1278,2
114353,1278,2
32707,4878,0
62451,4878,1
85447,4878,2
32758,4903,0
141234,4903,1
28066,4903,2
32810,1920,0
16357,1920,1
33239,1920,2
32817,2412,0
101860,2412,0
138528,2412,0
67904,2412,1
73358,2412,1
86912,2412,1
4868,2412,2
29796,2412,2
77156,2412,2
32897,3919,0
45085,3919,2
129217,3919,1
32897,1507,0
45085,1507,1
129217,1507,2
32913,4950,0
42268,4950,2
93985,4950,1
32948,1450,0
148154,1450,1
140630,1450,2
33012,1013,0
36321,1013,0
41680,1013,0
44255,1013,0
86951,1013,0
97613,1013,0
113629,1013,0
127518,1013,0
134397,1013,0
4577,1013,1
22598,1013,1
23391,1013,1
24217,1013,1
41953,1013,1
50488,1013,1
105890,1013,1
140761,1013,1
152771,1013,1
4183,1013,2
15871,1013,2
17113,1013,2
48089,1013,2
72839,1013,2
75207,1013,2
112244,1013,2
118905,1013,2
122886,1013,2
33047,2786,0
84631,2786,1
130278,2786,2
33055,2345,0
113579,2345,1
28890,2345,2
33056,1635,0
141706,1635,1
105180,1635,2
33056,511,0
44903,511,0
51596,511,0
93380,511,0
141706,511,0
28891,511,1
43820,511,1
82555,511,1
94033,511,1
105180,511,1
121209,511,1
25773,511,2
30407,511,2
41044,511,2
44692,511,2
135516,511,2
33083,2489,0
77938,2489,2
35152,2489,1
33200,4059,0
18095,4059,1
33192,4059,2
33200,3288,1
125483,3288,0
139818,3288,0
153092,3288,0
33192,3288,1
104350,3288,1
23406,3288,2
96172,3288,2
134134,3288,2
33234,988,0
71121,988,1
150326,988,2
33234,989,1
72583,989,0
10062,989,2
33238,4408,0
39065,4408,2
147702,4408,1
33238,4409,0
39065,4409,0
122732,4409,0
147702,4409,0
63929,4409,1
63981,4409,1
98678,4409,1
103153,4409,1
32809,4409,2
44857,4409,2
73428,4409,2
127579,4409,2
33366,1842,0
7886,1842,1
77033,1842,2
33367,1905,0
108571,1905,1
108381,1905,2
33463,4676,0
60689,4676,1
146761,4676,1
15655,4676,2
33504,5092,0
42778,5092,0
146196,5092,0
138712,5092,2
43272,5092,2
142120,5092,2
33504,4929,0
146196,4929,1
50363,4929,2
33536,5093,0
55866,5093,1
137368,5093,2
33536,2889,1
55866,2889,0
28432,2889,2
33547,528,0
31932,528,1
523,528,2
33547,529,0
88755,529,1
42275,529,2
33548,4575,0
24188,4575,1
70945,4575,2
33557,608,0
155722,608,1
46431,608,2
33557,2849,2
153940,2849,0
56183,2849,1
33558,4160,0
20296,4160,1
121513,4160,2
33559,2211,0
3149,2211,1
83553,2211,2
33565,1035,0
71656,1035,0
104997,1035,0
119693,1035,0
140210,1035,0
26923,1035,1
33574,1035,1
43304,1035,1
59956,1035,1
140257,1035,1
43741,1035,2
43749,1035,2
65030,1035,2
65297,1035,2
120027,1035,2
33569,3566,0
79949,3566,1
98065,3566,2
33569,4644,2
102517,4644,0
110318,4644,1
33593,955,0
49396,955,1
953,955,2
33631,2644,0
41802,2644,0
96138,2644,0
134369,2644,0
4306,2644,1
