TeamID,EventID
112,323
113,323
114,323
115,323
119,323
121,323
132,323
134,323
135,323
141,323
148,323
151,323
182,323
198,323
200,323
201,323
230,323
235,323
238,323
242,323
244,323
267,323
288,323
302,323
306,323
333,323
422,323
442,323
554,323
926,323
4,3153
5,3153
28,3153
29,3153
30,3153
45,3153
47,3153
78,3153
90,3153
96,3153
107,3153
108,3153
119,3153
135,3153
242,3153
4,4023
5,4023
7,4023
9,4023
28,4023
29,4023
30,4023
45,4023
47,4023
67,4023
74,4023
78,4023
84,4023
90,4023
96,4023
108,4023
119,4023
128,4023
4,3007
16,3007
29,3007
43,3007
48,3007
54,3007
74,3007
76,3007
96,3007
119,3007
120,3007
135,3007
4,3597
9,3597
16,3597
24,3597
29,3597
43,3597
45,3597
74,3597
90,3597
135,3597
190,3597
4,1244
8,1244
9,1244
12,1244
16,1244
20,1244
22,1244
23,1244
26,1244
29,1244
32,1244
43,1244
45,1244
47,1244
70,1244
76,1244
90,1244
96,1244
102,1244
143,1244
144,1244
193,1244
216,1244
257,1244
4,398
6,398
9,398
21,398
22,398
29,398
30,398
32,398
45,398
47,398
68,398
74,398
76,398
81,398
84,398
90,398
96,398
107,398
108,398
110,398
111,398
112,398
115,398
189,398
216,398
294,398
4,400
9,400
12,400
28,400
29,400
30,400
45,400
47,400
68,400
74,400
78,400
84,400
90,400
107,400
108,400
112,400
4,3243
7,3243
9,3243
15,3243
28,3243
29,3243
30,3243
45,3243
76,3243
77,3243
78,3243
108,3243
119,3243
4,2956
9,2956
12,2956
16,2956
26,2956
29,2956
45,2956
47,2956
74,2956
77,2956
84,2956
90,2956
106,2956
108,2956
4,4429
9,4429
12,4429
16,4429
28,4429
30,4429
31,4429
47,4429
53,4429
54,4429
78,4429
84,4429
90,4429
97,4429
105,4429
110,4429
135,4429
155,4429
201,4429
288,4429
554,4429
4,690
9,690
12,690
15,690
16,690
30,690
34,690
35,690
40,690
46,690
47,690
76,690
77,690
78,690
84,690
90,690
103,690
105,690
106,690
119,690
190,690
197,690
288,690
554,690
4,918
9,918
12,918
15,918
16,918
30,918
34,918
47,918
77,918
78,918
84,918
90,918
119,918
4,919
9,919
21,919
28,919
29,919
30,919
43,919
45,919
47,919
74,919
90,919
313,919
4,3550
9,3550
12,3550
15,3550
28,3550
29,3550
43,3550
45,3550
47,3550
74,3550
76,3550
77,3550
84,3550
90,3550
4,1479
9,1479
11,1479
12,1479
13,1479
16,1479
21,1479
26,1479
29,1479
41,1479
43,1479
45,1479
46,1479
47,1479
54,1479
74,1479
76,1479
77,1479
83,1479
84,1479
90,1479
103,1479
106,1479
107,1479
110,1479
143,1479
581,1479
4,1480
9,1480
12,1480
21,1480
29,1480
41,1480
43,1480
45,1480
47,1480
74,1480
76,1480
77,1480
84,1480
90,1480
143,1480
4,4618
9,4618
16,4618
29,4618
43,4618
45,4618
47,4618
54,4618
74,4618
84,4618
96,4618
135,4618
139,4618
4,3171
9,3171
16,3171
29,3171
54,3171
76,3171
4,653
5,653
6,653
7,653
9,653
11,653
12,653
16,653
21,653
22,653
28,653
29,653
30,653
32,653
40,653
43,653
46,653
47,653
52,653
54,653
67,653
74,653
76,653
79,653
84,653
90,653
96,653
102,653
103,653
107,653
120,653
523,653
4,1404
9,1404
12,1404
16,1404
21,1404
28,1404
29,1404
45,1404
47,1404
54,1404
74,1404
76,1404
84,1404
90,1404
102,1404
108,1404
112,1404
135,1404
189,1404
267,1404
4,1405
9,1405
12,1405
16,1405
21,1405
28,1405
29,1405
45,1405
47,1405
54,1405
74,1405
90,1405
108,1405
135,1405
4,4277
12,4277
16,4277
21,4277
29,4277
30,4277
32,4277
45,4277
47,4277
74,4277
78,4277
90,4277
102,4277
106,4277
107,4277
108,4277
167,4277
4,628
7,628
9,628
12,628
15,628
30,628
32,628
47,628
54,628
77,628
78,628
84,628
90,628
103,628
105,628
110,628
119,628
135,628
155,628
190,628
197,628
554,628
4,3721
7,3721
9,3721
30,3721
32,3721
46,3721
47,3721
54,3721
78,3721
84,3721
90,3721
96,3721
110,3721
119,3721
190,3721
554,3721
4,1756
8,1756
13,1756
15,1756
16,1756
21,1756
27,1756
28,1756
29,1756
34,1756
37,1756
43,1756
45,1756
52,1756
58,1756
68,1756
76,1756
77,1756
90,1756
102,1756
193,1756
210,1756
242,1756
257,1756
4,515
9,515
16,515
21,515
29,515
30,515
32,515
47,515
78,515
96,515
102,515
108,515
119,515
135,515
190,515
4,2512
6,2512
9,2512
12,2512
13,2512
28,2512
29,2512
30,2512
45,2512
46,2512
47,2512
54,2512
74,2512
76,2512
77,2512
90,2512
102,2512
103,2512
106,2512
107,2512
108,2512
135,2512
242,2512
333,2512
4,2513
9,2513
12,2513
28,2513
29,2513
30,2513
45,2513
46,2513
47,2513
74,2513
76,2513
77,2513
90,2513
102,2513
108,2513
242,2513
4,2650
9,2650
12,2650
13,2650
16,2650
28,2650
29,2650
45,2650
47,2650
54,2650
74,2650
76,2650
77,2650
90,2650
102,2650
106,2650
108,2650
125,2650
135,2650
142,2650
216,2650
4,3176
9,3176
12,3176
13,3176
28,3176
29,3176
45,3176
47,3176
54,3176
74,3176
76,3176
77,3176
90,3176
102,3176
108,3176
125,3176
135,3176
142,3176
4,4747
7,4747
9,4747
15,4747
24,4747
29,4747
32,4747
43,4747
45,4747
47,4747
54,4747
84,4747
90,4747
139,4747
294,4747
4,1417
5,1417
6,1417
7,1417
8,1417
9,1417
16,1417
24,1417
27,1417
28,1417
29,1417
32,1417
43,1417
54,1417
74,1417
76,1417
96,1417
119,1417
193,1417
4,716
9,716
12,716
13,716
18,716
20,716
26,716
29,716
43,716
45,716
48,716
54,716
56,716
58,716
70,716
72,716
74,716
77,716
81,716
90,716
91,716
96,716
97,716
99,716
103,716
134,716
143,716
147,716
148,716
216,716
242,716
257,716
294,716
491,716
4,609
8,609
9,609
11,609
12,609
13,609
14,609
16,609
18,609
20,609
21,609
22,609
23,609
24,609
29,609
34,609
43,609
47,609
53,609
70,609
71,609
74,609
76,609
77,609
96,609
99,609
103,609
107,609
125,609
134,609
143,609
242,609
4,3613
9,3613
11,3613
16,3613
18,3613
20,3613
21,3613
29,3613
32,3613
43,3613
45,3613
54,3613
58,3613
67,3613
70,3613
74,3613
77,3613
90,3613
98,3613
99,3613
100,3613
140,3613
143,3613
149,3613
180,3613
182,3613
187,3613
193,3613
201,3613
242,3613
257,3613
309,3613
336,3613
4,687
6,687
9,687
12,687
24,687
29,687
30,687
31,687
32,687
45,687
46,687
47,687
54,687
67,687
68,687
76,687
77,687
78,687
79,687
84,687
90,687
102,687
103,687
107,687
108,687
112,687
144,687
188,687
190,687
4,4161
12,4161
24,4161
29,4161
30,4161
32,4161
45,4161
46,4161
47,4161
54,4161
67,4161
68,4161
76,4161
77,4161
90,4161
102,4161
103,4161
108,4161
144,4161
190,4161
4,688
6,688
9,688
12,688
15,688
16,688
28,688
29,688
30,688
45,688
47,688
78,688
84,688
90,688
103,688
106,688
108,688
112,688
4,4270
6,4270
9,4270
12,4270
16,4270
21,4270
29,4270
45,4270
47,4270
108,4270
4,1493
6,1493
8,1493
9,1493
16,1493
21,1493
22,1493
43,1493
47,1493
67,1493
74,1493
84,1493
102,1493
103,1493
206,1493
218,1493
226,1493
246,1493
257,1493
322,1493
328,1493
332,1493
395,1493
574,1493
4,3508
5,3508
16,3508
24,3508
29,3508
32,3508
43,3508
45,3508
84,3508
90,3508
172,3508
4,4547
29,4547
32,4547
43,4547
45,4547
84,4547
90,4547
4,3324
9,3324
24,3324
29,3324
32,3324
45,3324
84,3324
4,1443
6,1443
9,1443
29,1443
32,1443
43,1443
45,1443
84,1443
90,1443
4,3771
12,3771
16,3771
21,3771
29,3771
30,3771
45,3771
47,3771
52,3771
54,3771
77,3771
78,3771
90,3771
97,3771
98,3771
102,3771
106,3771
107,3771
112,3771
144,3771
167,3771
294,3771
4,504
5,504
7,504
9,504
12,504
15,504
16,504
22,504
29,504
30,504
32,504
43,504
45,504
47,504
48,504
54,504
74,504
81,504
84,504
90,504
96,504
103,504
119,504
120,504
135,504
190,504
242,504
4,733
5,733
7,733
9,733
12,733
15,733
16,733
29,733
30,733
32,733
43,733
74,733
84,733
90,733
96,733
119,733
135,733
4,505
5,505
7,505
9,505
12,505
15,505
16,505
22,505
29,505
30,505
32,505
43,505
45,505
47,505
48,505
54,505
74,505
81,505
84,505
90,505
96,505
103,505
119,505
120,505
135,505
190,505
242,505
4,506
5,506
7,506
9,506
12,506
15,506
16,506
22,506
29,506
30,506
32,506
43,506
45,506
47,506
48,506
54,506
74,506
81,506
84,506
90,506
96,506
103,506
119,506
120,506
135,506
190,506
242,506
4,507
5,507
7,507
9,507
12,507
15,507
16,507
22,507
29,507
30,507
32,507
43,507
45,507
47,507
48,507
54,507
74,507
81,507
84,507
90,507
96,507
103,507
119,507
120,507
135,507
190,507
242,507
4,508
5,508
7,508
9,508
12,508
15,508
16,508
22,508
29,508
30,508
32,508
43,508
45,508
47,508
48,508
54,508
74,508
81,508
84,508
90,508
96,508
103,508
119,508
120,508
135,508
190,508
242,508
4,3509
5,3509
7,3509
9,3509
20,3509
29,3509
43,3509
47,3509
58,3509
70,3509
71,3509
77,3509
84,3509
90,3509
102,3509
106,3509
112,3509
115,3509
149,3509
4,4689
29,4689
43,4689
46,4689
47,4689
52,4689
68,4689
74,4689
90,4689
4,367
5,367
6,367
7,367
9,367
11,367
12,367
15,367
16,367
21,367
22,367
28,367
29,367
30,367
32,367
37,367
38,367
39,367
43,367
46,367
47,367
48,367
52,367
67,367
74,367
83,367
90,367
91,367
96,367
106,367
119,367
135,367
167,367
242,367
4,1585
9,1585
16,1585
29,1585
32,1585
54,1585
84,1585
90,1585
119,1585
135,1585
190,1585
4,4325
9,4325
16,4325
28,4325
29,4325
30,4325
43,4325
47,4325
48,4325
76,4325
90,4325
119,4325
4,2918
7,2918
16,2918
28,2918
29,2918
30,2918
32,2918
45,2918
47,2918
54,2918
78,2918
84,2918
87,2918
90,2918
108,2918
135,2918
190,2918
4,4753
29,4753
43,4753
45,4753
48,4753
74,4753
4,4512
5,4512
8,4512
16,4512
21,4512
24,4512
26,4512
28,4512
29,4512
32,4512
40,4512
43,4512
46,4512
73,4512
76,4512
83,4512
90,4512
96,4512
102,4512
119,4512
135,4512
193,4512
4,3919
9,3919
13,3919
16,3919
28,3919
29,3919
43,3919
45,3919
47,3919
74,3919
76,3919
84,3919
90,3919
119,3919
135,3919
4,4934
16,4934
21,4934
28,4934
29,4934
30,4934
43,4934
45,4934
74,4934
90,4934
242,4934
581,4934
4,1222
6,1222
9,1222
16,1222
20,1222
24,1222
27,1222
29,1222
32,1222
43,1222
45,1222
48,1222
54,1222
74,1222
84,1222
90,1222
103,1222
135,1222
144,1222
172,1222
195,1222
324,1222
4,1223
6,1223
9,1223
16,1223
20,1223
27,1223
29,1223
32,1223
43,1223
45,1223
48,1223
54,1223
74,1223
84,1223
90,1223
103,1223
135,1223
172,1223
324,1223
4,5087
21,5087
28,5087
29,5087
30,5087
43,5087
45,5087
47,5087
74,5087
76,5087
96,5087
102,5087
119,5087
4,2741
7,2741
9,2741
13,2741
18,2741
20,2741
21,2741
22,2741
23,2741
29,2741
43,2741
47,2741
54,2741
58,2741
70,2741
74,2741
77,2741
81,2741
90,2741
94,2741
99,2741
118,2741
134,2741
143,2741
145,2741
167,2741
193,2741
204,2741
242,2741
257,2741
4,3262
8,3262
9,3262
13,3262
14,3262
18,3262
20,3262
22,3262
32,3262
34,3262
37,3262
43,3262
45,3262
54,3262
58,3262
65,3262
70,3262
74,3262
77,3262
83,3262
84,3262
90,3262
94,3262
95,3262
99,3262
103,3262
118,3262
124,3262
134,3262
143,3262
193,3262
242,3262
257,3262
302,3262
4,2419
5,2419
7,2419
9,2419
12,2419
15,2419
16,2419
20,2419
21,2419
29,2419
43,2419
45,2419
47,2419
52,2419
54,2419
58,2419
60,2419
70,2419
74,2419
76,2419
77,2419
90,2419
96,2419
100,2419
107,2419
120,2419
135,2419
143,2419
149,2419
155,2419
195,2419
210,2419
257,2419
581,2419
4,4358
7,4358
16,4358
20,4358
21,4358
23,4358
43,4358
45,4358
74,4358
76,4358
81,4358
84,4358
96,4358
107,4358
133,4358
135,4358
149,4358
170,4358
206,4358
210,4358
218,4358
226,4358
246,4358
254,4358
257,4358
322,4358
328,4358
388,4358
423,4358
741,4358
880,4358
1182,4358
4,2045
9,2045
12,2045
15,2045
16,2045
20,2045
21,2045
29,2045
43,2045
45,2045
47,2045
52,2045
54,2045
70,2045
74,2045
77,2045
81,2045
83,2045
90,2045
96,2045
99,2045
103,2045
120,2045
125,2045
139,2045
143,2045
149,2045
187,2045
195,2045
204,2045
210,2045
216,2045
257,2045
581,2045
4,3889
7,3889
16,3889
23,3889
27,3889
28,3889
45,3889
47,3889
60,3889
96,3889
102,3889
103,3889
107,3889
133,3889
135,3889
143,3889
149,3889
167,3889
170,3889
195,3889
206,3889
210,3889
218,3889
226,3889
246,3889
254,3889
257,3889
322,3889
328,3889
334,3889
388,3889
545,3889
4,2533
5,2533
9,2533
13,2533
29,2533
32,2533
43,2533
47,2533
74,2533
76,2533
90,2533
110,2533
119,2533
135,2533
190,2533
4,1754
7,1754
9,1754
15,1754
16,1754
21,1754
22,1754
24,1754
26,1754
28,1754
29,1754
30,1754
32,1754
40,1754
45,1754
76,1754
90,1754
96,1754
108,1754
110,1754
135,1754
294,1754
4,4453
6,4453
8,4453
13,4453
14,4453
21,4453
24,4453
25,4453
27,4453
28,4453
29,4453
34,4453
43,4453
47,4453
54,4453
60,4453
70,4453
76,4453
77,4453
79,4453
83,4453
84,4453
88,4453
90,4453
102,4453
106,4453
107,4453
114,4453
139,4453
257,4453
294,4453
581,4453
4,523
5,523
6,523
9,523
13,523
24,523
26,523
29,523
30,523
32,523
43,523
45,523
47,523
48,523
54,523
76,523
84,523
90,523
96,523
102,523
106,523
119,523
120,523
135,523
167,523
190,523
4,1747
7,1747
11,1747
16,1747
29,1747
36,1747
43,1747
45,1747
46,1747
47,1747
55,1747
64,1747
84,1747
88,1747
90,1747
96,1747
102,1747
103,1747
107,1747
132,1747
195,1747
228,1747
239,1747
317,1747
4,2989
9,2989
16,2989
28,2989
29,2989
30,2989
32,2989
43,2989
45,2989
47,2989
68,2989
74,2989
84,2989
90,2989
135,2989
288,2989
4,90
5,90
9,90
15,90
16,90
21,90
29,90
54,90
76,90
84,90
90,90
96,90
119,90
120,90
190,90
4,5204
4,2033
9,2033
16,2033
20,2033
23,2033
29,2033
43,2033
45,2033
46,2033
47,2033
48,2033
54,2033
74,2033
77,2033
84,2033
90,2033
96,2033
102,2033
115,2033
128,2033
135,2033
167,2033
4,2234
9,2234
29,2234
43,2234
45,2234
46,2234
47,2234
54,2234
74,2234
77,2234
84,2234
90,2234
102,2234
4,3931
9,3931
12,3931
20,3931
43,3931
47,3931
90,3931
102,3931
139,3931
143,3931
4,1048
20,1048
23,1048
27,1048
29,1048
33,1048
43,1048
45,1048
47,1048
77,1048
91,1048
96,1048
128,1048
133,1048
149,1048
174,1048
244,1048
245,1048
250,1048
257,1048
269,1048
271,1048
285,1048
294,1048
388,1048
401,1048
540,1048
541,1048
581,1048
733,1048
837,1048
4,4594
6,4594
7,4594
29,4594
45,4594
84,4594
90,4594
135,4594
4,3918
5,3918
9,3918
29,3918
47,3918
76,3918
84,3918
90,3918
119,3918
4,1276
7,1276
16,1276
23,1276
24,1276
29,1276
43,1276
45,1276
47,1276
90,1276
102,1276
195,1276
257,1276
4,1277
16,1277
29,1277
43,1277
90,1277
96,1277
102,1277
4,1851
9,1851
12,1851
16,1851
21,1851
28,1851
29,1851
43,1851
45,1851
46,1851
47,1851
54,1851
61,1851
68,1851
74,1851
76,1851
77,1851
84,1851
90,1851
102,1851
103,1851
107,1851
112,1851
135,1851
4,1852
9,1852
12,1852
16,1852
21,1852
28,1852
29,1852
43,1852
45,1852
46,1852
47,1852
54,1852
61,1852
74,1852
76,1852
77,1852
84,1852
90,1852
135,1852
4,1726
9,1726
21,1726
22,1726
28,1726
29,1726
30,1726
32,1726
33,1726
45,1726
47,1726
83,1726
84,1726
88,1726
90,1726
96,1726
108,1726
111,1726
119,1726
128,1726
190,1726
581,1726
4,1727
9,1727
21,1727
22,1727
28,1727
29,1727
30,1727
32,1727
33,1727
45,1727
47,1727
83,1727
84,1727
90,1727
91,1727
96,1727
108,1727
119,1727
128,1727
190,1727
581,1727
4,544
7,544
9,544
12,544
14,544
19,544
21,544
26,544
29,544
30,544
31,544
32,544
33,544
34,544
37,544
40,544
46,544
47,544
52,544
54,544
60,544
64,544
75,544
76,544
78,544
88,544
90,544
92,544
96,544
98,544
103,544
106,544
108,544
119,544
124,544
128,544
129,544
140,544
144,544
151,544
190,544
201,544
251,544
302,544
306,544
309,544
4,1937
5,1937
6,1937
7,1937
9,1937
12,1937
14,1937
16,1937
27,1937
28,1937
29,1937
45,1937
46,1937
47,1937
54,1937
60,1937
61,1937
74,1937
90,1937
102,1937
103,1937
107,1937
108,1937
151,1937
177,1937
190,1937
4,244
7,244
9,244
16,244
21,244
29,244
30,244
32,244
39,244
43,244
47,244
48,244
54,244
74,244
77,244
190,244
4,4681
29,4681
43,4681
135,4681
4,2850
9,2850
29,2850
45,2850
47,2850
76,2850
77,2850
84,2850
90,2850
108,2850
177,2850
333,2850
581,2850
4,129
15,129
20,129
23,129
29,129
43,129
45,129
47,129
90,129
106,129
139,129
4,1428
16,1428
21,1428
28,1428
29,1428
45,1428
47,1428
54,1428
74,1428
83,1428
84,1428
90,1428
108,1428
114,1428
144,1428
294,1428
4,1272
9,1272
16,1272
29,1272
43,1272
47,1272
69,1272
70,1272
71,1272
77,1272
84,1272
90,1272
102,1272
106,1272
115,1272
149,1272
242,1272
4,1334
7,1334
16,1334
29,1334
30,1334
32,1334
43,1334
47,1334
74,1334
84,1334
90,1334
96,1334
135,1334
190,1334
4,595
9,595
13,595
16,595
21,595
24,595
26,595
28,595
29,595
32,595
45,595
54,595
76,595
90,595
96,595
119,595
135,595
4,2582
9,2582
12,2582
21,2582
22,2582
29,2582
33,2582
43,2582
47,2582
52,2582
67,2582
77,2582
84,2582
90,2582
91,2582
110,2582
119,2582
180,2582
245,2582
271,2582
285,2582
294,2582
312,2582
372,2582
540,2582
541,2582
596,2582
837,2582
981,2582
1052,2582
1105,2582
4,455
5,455
8,455
9,455
16,455
24,455
27,455
29,455
43,455
74,455
77,455
84,455
90,455
119,455
135,455
190,455
4,1477
9,1477
13,1477
18,1477
20,1477
21,1477
27,1477
28,1477
29,1477
43,1477
45,1477
46,1477
47,1477
51,1477
54,1477
61,1477
62,1477
74,1477
76,1477
77,1477
84,1477
90,1477
103,1477
107,1477
143,1477
171,1477
4,1478
9,1478
27,1478
28,1478
29,1478
43,1478
45,1478
47,1478
54,1478
61,1478
76,1478
77,1478
84,1478
90,1478
143,1478
4,1925
9,1925
12,1925
16,1925
22,1925
29,1925
30,1925
31,1925
32,1925
37,1925
46,1925
54,1925
60,1925
61,1925
76,1925
84,1925
90,1925
96,1925
102,1925
103,1925
108,1925
112,1925
119,1925
124,1925
125,1925
128,1925
130,1925
151,1925
190,1925
216,1925
333,1925
4,1011
5,1011
6,1011
7,1011
9,1011
11,1011
12,1011
15,1011
16,1011
21,1011
28,1011
29,1011
30,1011
32,1011
38,1011
43,1011
45,1011
46,1011
47,1011
52,1011
54,1011
64,1011
67,1011
74,1011
76,1011
81,1011
83,1011
84,1011
85,1011
90,1011
96,1011
103,1011
106,1011
107,1011
120,1011
135,1011
153,1011
190,1011
235,1011
242,1011
333,1011
412,1011
4,2557
9,2557
12,2557
20,2557
29,2557
46,2557
47,2557
90,2557
102,2557
107,2557
143,2557
187,2557
4,1998
9,1998
12,1998
13,1998
14,1998
16,1998
20,1998
21,1998
22,1998
23,1998
24,1998
25,1998
27,1998
28,1998
29,1998
34,1998
43,1998
45,1998
47,1998
67,1998
70,1998
74,1998
77,1998
90,1998
96,1998
99,1998
106,1998
125,1998
134,1998
143,1998
242,1998
277,1998
4,2262
5,2262
7,2262
12,2262
13,2262
14,2262
15,2262
16,2262
21,2262
22,2262
28,2262
29,2262
30,2262
32,2262
33,2262
43,2262
46,2262
47,2262
68,2262
74,2262
83,2262
90,2262
91,2262
96,2262
119,2262
167,2262
242,2262
294,2262
302,2262
309,2262
581,2262
582,2262
4,1979
9,1979
16,1979
29,1979
45,1979
47,1979
48,1979
54,1979
90,1979
120,1979
4,3834
6,3834
12,3834
15,3834
16,3834
24,3834
28,3834
29,3834
30,3834
31,3834
45,3834
46,3834
47,3834
52,3834
67,3834
68,3834
74,3834
78,3834
79,3834
84,3834
90,3834
98,3834
102,3834
103,3834
106,3834
107,3834
108,3834
112,3834
115,3834
144,3834
188,3834
198,3834
294,3834
4,4768
7,4768
28,4768
29,4768
30,4768
32,4768
45,4768
78,4768
84,4768
90,4768
96,4768
108,4768
119,4768
4,3199
7,3199
15,3199
29,3199
30,3199
32,3199
45,3199
78,3199
90,3199
96,3199
108,3199
119,3199
4,2174
7,2174
15,2174
22,2174
24,2174
29,2174
30,2174
32,2174
45,2174
74,2174
77,2174
78,2174
90,2174
108,2174
119,2174
182,2174
188,2174
190,2174
235,2174
4,2961
5,2961
7,2961
9,2961
13,2961
15,2961
16,2961
21,2961
29,2961
30,2961
32,2961
37,2961
43,2961
45,2961
46,2961
47,2961
76,2961
77,2961
84,2961
90,2961
96,2961
119,2961
120,2961
4,3330
9,3330
16,3330
24,3330
26,3330
45,3330
84,3330
90,3330
119,3330
135,3330
190,3330
4,3768
28,3768
29,3768
30,3768
32,3768
46,3768
47,3768
74,3768
81,3768
83,3768
84,3768
90,3768
108,3768
111,3768
112,3768
115,3768
120,3768
135,3768
144,3768
190,3768
4,1396
5,1396
11,1396
12,1396
16,1396
19,1396
21,1396
26,1396
27,1396
28,1396
29,1396
34,1396
45,1396
46,1396
50,1396
51,1396
52,1396
54,1396
66,1396
76,1396
77,1396
81,1396
84,1396
88,1396
90,1396
92,1396
97,1396
102,1396
103,1396
104,1396
108,1396
110,1396
115,1396
125,1396
129,1396
158,1396
177,1396
230,1396
288,1396
306,1396
4,2446
5,2446
9,2446
12,2446
16,2446
21,2446
24,2446
26,2446
28,2446
29,2446
30,2446
32,2446
43,2446
45,2446
47,2446
54,2446
68,2446
74,2446
76,2446
77,2446
81,2446
84,2446
90,2446
103,2446
120,2446
135,2446
190,2446
4,3672
5,3672
9,3672
16,3672
28,3672
29,3672
30,3672
32,3672
43,3672
45,3672
47,3672
68,3672
74,3672
77,3672
81,3672
90,3672
103,3672
190,3672
4,1986
5,1986
12,1986
28,1986
29,1986
32,1986
43,1986
45,1986
47,1986
81,1986
84,1986
103,1986
110,1986
112,1986
144,1986
167,1986
190,1986
309,1986
4,4394
12,4394
16,4394
21,4394
29,4394
30,4394
32,4394
42,4394
43,4394
45,4394
47,4394
74,4394
77,4394
90,4394
4,5152
5,5152
7,5152
12,5152
15,5152
16,5152
22,5152
30,5152
32,5152
46,5152
54,5152
77,5152
78,5152
84,5152
96,5152
97,5152
110,5152
119,5152
135,5152
190,5152
235,5152
237,5152
244,5152
288,5152
554,5152
4,635
7,635
9,635
12,635
16,635
17,635
22,635
29,635
43,635
45,635
60,635
64,635
73,635
85,635
88,635
90,635
103,635
113,635
130,635
153,635
167,635
183,635
197,635
200,635
306,635
926,635
4,3794
5,3794
6,3794
9,3794
20,3794
24,3794
29,3794
43,3794
45,3794
84,3794
90,3794
4,4327
9,4327
15,4327
22,4327
24,4327
28,4327
103,4327
163,4327
206,4327
246,4327
271,4327
281,4327
285,4327
315,4327
322,4327
327,4327
328,4327
383,4327
394,4327
480,4327
540,4327
541,4327
560,4327
951,4327
4,2736
15,2736
16,2736
22,2736
28,2736
45,2736
48,2736
74,2736
76,2736
163,2736
206,2736
246,2736
257,2736
260,2736
281,2736
283,2736
284,2736
315,2736
322,2736
327,2736
328,2736
445,2736
540,2736
541,2736
4,2737
20,2737
28,2737
47,2737
48,2737
54,2737
74,2737
76,2737
99,2737
135,2737
163,2737
206,2737
246,2737
260,2737
283,2737
284,2737
315,2737
322,2737
328,2737
445,2737
540,2737
541,2737
642,2737
804,2737
4,4607
5,4607
16,4607
24,4607
27,4607
28,4607
29,4607
30,4607
43,4607
45,4607
54,4607
60,4607
76,4607
103,4607
106,4607
135,4607
144,4607
190,4607
333,4607
581,4607
4,3643
16,3643
29,3643
30,3643
43,3643
45,3643
74,3643
76,3643
88,3643
94,3643
106,3643
144,3643
333,3643
581,3643
4,4250
5,4250
6,4250
16,4250
21,4250
27,4250
29,4250
46,4250
74,4250
84,4250
90,4250
4,4314
5,4314
9,4314
16,4314
21,4314
29,4314
32,4314
45,4314
47,4314
77,4314
84,4314
90,4314
96,4314
120,4314
128,4314
135,4314
171,4314
4,3650
9,3650
16,3650
28,3650
29,3650
32,3650
45,3650
47,3650
48,3650
76,3650
90,3650
119,3650
135,3650
193,3650
4,1273
5,1273
8,1273
9,1273
12,1273
13,1273
14,1273
16,1273
20,1273
21,1273
22,1273
23,1273
24,1273
27,1273
29,1273
32,1273
33,1273
34,1273
36,1273
40,1273
42,1273
43,1273
45,1273
47,1273
48,1273
54,1273
58,1273
67,1273
69,1273
70,1273
71,1273
72,1273
75,1273
76,1273
77,1273
81,1273
83,1273
84,1273
87,1273
93,1273
96,1273
100,1273
106,1273
107,1273
114,1273
115,1273
117,1273
118,1273
124,1273
134,1273
139,1273
142,1273
143,1273
144,1273
149,1273
155,1273
174,1273
182,1273
188,1273
198,1273
204,1273
242,1273
257,1273
266,1273
288,1273
581,1273
4,1518
5,1518
6,1518
7,1518
9,1518
15,1518
16,1518
21,1518
22,1518
29,1518
30,1518
45,1518
54,1518
76,1518
78,1518
83,1518
90,1518
96,1518
108,1518
119,1518
135,1518
4,253
9,253
12,253
13,253
21,253
24,253
28,253
29,253
32,253
37,253
45,253
47,253
48,253
60,253
76,253
77,253
83,253
84,253
90,253
103,253
119,253
135,253
144,253
171,253
4,4619
6,4619
9,4619
15,4619
29,4619
30,4619
45,4619
78,4619
119,4619
135,4619
4,4493
9,4493
16,4493
24,4493
29,4493
32,4493
43,4493
45,4493
47,4493
90,4493
96,4493
102,4493
195,4493
4,1776
6,1776
9,1776
13,1776
21,1776
22,1776
24,1776
26,1776
27,1776
28,1776
29,1776
32,1776
37,1776
38,1776
45,1776
47,1776
48,1776
54,1776
60,1776
68,1776
77,1776
83,1776
90,1776
98,1776
101,1776
103,1776
110,1776
124,1776
128,1776
144,1776
153,1776
171,1776
302,1776
4,4142
5,4142
6,4142
7,4142
8,4142
9,4142
24,4142
29,4142
32,4142
43,4142
45,4142
48,4142
54,4142
74,4142
84,4142
102,4142
139,4142
190,4142
4,1996
5,1996
6,1996
9,1996
12,1996
15,1996
16,1996
24,1996
29,1996
30,1996
32,1996
37,1996
38,1996
43,1996
47,1996
48,1996
84,1996
90,1996
96,1996
102,1996
119,1996
182,1996
4,3370
5,3370
14,3370
24,3370
29,3370
30,3370
32,3370
43,3370
47,3370
74,3370
81,3370
84,3370
87,3370
90,3370
96,3370
102,3370
112,3370
119,3370
135,3370
190,3370
242,3370
4,1805
5,1805
9,1805
12,1805
16,1805
21,1805
27,1805
29,1805
45,1805
46,1805
52,1805
54,1805
68,1805
75,1805
81,1805
88,1805
90,1805
102,1805
104,1805
112,1805
118,1805
155,1805
181,1805
189,1805
242,1805
4,711
9,711
11,711
16,711
27,711
29,711
34,711
36,711
45,711
46,711
50,711
52,711
54,711
61,711
68,711
77,711
78,711
88,711
90,711
96,711
104,711
108,711
182,711
242,711
4,312
6,312
9,312
11,312
12,312
16,312
17,312
29,312
34,312
40,312
41,312
43,312
45,312
63,312
65,312
73,312
75,312
77,312
88,312
